,id,fleet,fleet_name,unit_number,unit_id,asset_id,asset_label,asset_label_slug,asset_type,asset_type_display,asset_make,asset_model,asset_year,asset_group_name,start_date,end_date,alert_type,alert_id,tags,severity_text,status,workflow_state,workflow_state_display,short_desc,long_desc,values,created_on,updated_on,source,read_by,read,rtdv_url,reviewed_by,repairplans
15,746774,176,Metrolinx,gt-g9mk5ncxmadx,12736,1152536,8453,8453,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-06-10 14:07:18+0000,2023-06-10 14:07:18+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 353.26437100000004}",2023-06-10 15:07:16+0000,2023-06-10 16:09:12+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9mk5ncxmadx&start=2023-06-10T13:07:18&end=2023-06-10T14:07:18&alert_type=faultcode&alert_pk=746774&spn=0&spn=84&spn=190&spn=2814,[],[]
26,744386,176,Metrolinx,gt-g9f4yvfcf4kw,12742,1152541,8385,8385,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-06-09 10:17:59+0000,2023-06-09 14:11:58+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 365.958023}",2023-06-09 11:16:22+0000,2023-06-09 15:40:18+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9f4yvfcf4kw&start=2023-06-09T09:17:59&end=2023-06-09T14:11:58&alert_type=faultcode&alert_pk=744386&spn=0&spn=84&spn=190&spn=2814,[],[]
27,744256,176,Metrolinx,gt-g9dbhx8tp6v0,12734,1153725,8332,8332,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-06-09 10:03:37+0000,2023-06-09 10:03:37+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 210.08343100000002}",2023-06-09 10:34:20+0000,2023-06-09 13:01:40+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9dbhx8tp6v0&start=2023-06-09T09:03:37&end=2023-06-09T10:03:37&alert_type=faultcode&alert_pk=744256&spn=0&spn=84&spn=190&spn=2814,[],[]
28,743379,176,Metrolinx,gt-g9f077exzjvh,12733,1152542,8408,8408,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-06-09 00:20:59+0000,2023-06-09 00:20:59+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 253.01883800000002}",2023-06-09 00:40:15+0000,2023-06-09 02:16:12+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9f077exzjvh&start=2023-06-08T23:20:59&end=2023-06-09T00:20:59&alert_type=faultcode&alert_pk=743379&spn=0&spn=84&spn=190&spn=2814,[],[]
33,739017,176,Metrolinx,gt-g9mk5ncxmadx,12736,1152536,8453,8453,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-06-07 01:14:40+0000,2023-06-07 01:14:40+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 272.57011600000004}",2023-06-07 01:58:14+0000,2023-06-07 04:04:33+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9mk5ncxmadx&start=2023-06-07T00:14:40&end=2023-06-07T01:14:40&alert_type=faultcode&alert_pk=739017&spn=0&spn=84&spn=190&spn=2814,[],[]
39,735902,176,Metrolinx,gt-g9nunphzm2ww,12737,1153750,8488,8488,bus,Bus,ALEXANDER DENNIS LIMITED,,2018,Alexander Dennis Buses,2023-06-05 14:18:47+0000,2023-06-05 14:18:47+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 326.950998}",2023-06-05 15:20:47+0000,2023-06-05 16:21:37+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9nunphzm2ww&start=2023-06-05T13:18:47&end=2023-06-05T14:18:47&alert_type=faultcode&alert_pk=735902&spn=0&spn=84&spn=190&spn=2814,[],[]
41,733427,176,Metrolinx,gt-g9a5jy3c9tv1,12739,1153751,8399,8399,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-06-04 05:00:37+0000,2023-06-04 05:00:37+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 350.24516600000004}",2023-06-04 05:42:45+0000,2023-06-04 06:45:56+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9a5jy3c9tv1&start=2023-06-04T04:00:37&end=2023-06-04T05:00:37&alert_type=faultcode&alert_pk=733427&spn=0&spn=84&spn=190&spn=2814,[],[]
42,733030,176,Metrolinx,gt-g920y7vc3y81,12731,1152544,8444,8444,bus,Bus,ALEXANDER DENNIS LIMITED,,2018,Alexander Dennis Buses,2023-06-03 22:52:06+0000,2023-06-03 22:52:06+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 321.353398}",2023-06-03 23:25:10+0000,2023-06-04 00:27:38+0000,0,[],FALSE,/rtdv/?unit_number=gt-g920y7vc3y81&start=2023-06-03T21:52:06&end=2023-06-03T22:52:06&alert_type=faultcode&alert_pk=733030&spn=0&spn=84&spn=190&spn=2814,[],[]
43,732550,176,Metrolinx,gt-g9tzykez7an4,12738,1153731,8376,8376,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-06-03 14:33:21+0000,2023-06-03 14:33:21+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 192.79268100000002}",2023-06-03 14:48:43+0000,2023-06-03 17:27:41+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9tzykez7an4&start=2023-06-03T13:33:21&end=2023-06-03T14:33:21&alert_type=faultcode&alert_pk=732550&spn=0&spn=84&spn=190&spn=2814,[],[]
45,731539,176,Metrolinx,gt-g9f077exzjvh,12733,1152542,8408,8408,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-06-03 04:04:06+0000,2023-06-03 04:04:06+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 390.00626200000005}",2023-06-03 04:17:20+0000,2023-06-03 11:54:44+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9f077exzjvh&start=2023-06-03T03:04:06&end=2023-06-03T04:04:06&alert_type=faultcode&alert_pk=731539&spn=0&spn=84&spn=190&spn=2814,[],[]
49,729681,176,Metrolinx,gt-g9f4yvfcf4kw,12742,1152541,8385,8385,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-06-02 07:42:34+0000,2023-06-02 07:42:34+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 372.959405}",2023-06-02 08:34:31+0000,2023-06-02 10:18:40+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9f4yvfcf4kw&start=2023-06-02T06:42:34&end=2023-06-02T07:42:34&alert_type=faultcode&alert_pk=729681&spn=0&spn=84&spn=190&spn=2814,[],[]
0,729613,176,Metrolinx,gt-g9mk5ncxmadx,12736,1152536,8453,8453,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-06-02 07:14:29+0000,2023-06-02 07:14:29+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 355.57862900000003}",2023-06-02 07:46:31+0000,2023-06-02 17:54:42+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9mk5ncxmadx&start=2023-06-02T06:14:29&end=2023-06-02T07:14:29&alert_type=faultcode&alert_pk=729613&spn=0&spn=84&spn=190&spn=2814,[],[]
4,727418,176,Metrolinx,gt-g9mk5ncxmadx,12736,1152536,8453,8453,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-06-01 08:11:40+0000,2023-06-01 08:11:40+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 228.25838900000002}",2023-06-01 09:09:34+0000,2023-06-01 13:48:33+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9mk5ncxmadx&start=2023-06-01T07:11:40&end=2023-06-01T08:11:40&alert_type=faultcode&alert_pk=727418&spn=0&spn=84&spn=190&spn=2814,[],[]
5,727385,176,Metrolinx,gt-g920y7vc3y81,12731,1152544,8444,8444,bus,Bus,ALEXANDER DENNIS LIMITED,,2018,Alexander Dennis Buses,2023-06-01 07:39:50+0000,2023-06-01 07:39:50+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 333.224751}",2023-06-01 08:33:57+0000,2023-06-01 10:15:37+0000,0,[],FALSE,/rtdv/?unit_number=gt-g920y7vc3y81&start=2023-06-01T06:39:50&end=2023-06-01T07:39:50&alert_type=faultcode&alert_pk=727385&spn=0&spn=84&spn=190&spn=2814,[],[]
10,725937,176,Metrolinx,gt-g9mk5ncxmadx,12736,1152536,8453,8453,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-05-31 14:10:51+0000,2023-05-31 14:10:51+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 296.21670600000004}",2023-05-31 14:22:04+0000,2023-05-31 15:45:45+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9mk5ncxmadx&start=2023-05-31T13:10:51&end=2023-05-31T14:10:51&alert_type=faultcode&alert_pk=725937&spn=0&spn=84&spn=190&spn=2814,[],[]
12,724516,176,Metrolinx,gt-g9f4yvfcf4kw,12742,1152541,8385,8385,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-05-31 01:19:07+0000,2023-05-31 01:19:07+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 364.09848700000003}",2023-05-31 01:45:23+0000,2023-05-31 02:45:53+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9f4yvfcf4kw&start=2023-05-31T00:19:07&end=2023-05-31T01:19:07&alert_type=faultcode&alert_pk=724516&spn=0&spn=84&spn=190&spn=2814,[],[]
15,723173,176,Metrolinx,gt-g9mk5ncxmadx,12736,1152536,8453,8453,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-05-30 10:46:16+0000,2023-05-30 10:46:16+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 125.367704}",2023-05-30 11:36:26+0000,2023-05-30 12:39:26+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9mk5ncxmadx&start=2023-05-30T09:46:16&end=2023-05-30T10:46:16&alert_type=faultcode&alert_pk=723173&spn=0&spn=84&spn=190&spn=2814,[],[]
16,720697,176,Metrolinx,gt-g9f4yvfcf4kw,12742,1152541,8385,8385,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-05-29 01:17:01+0000,2023-05-29 01:17:01+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 265.188165}",2023-05-29 02:21:31+0000,2023-05-29 08:36:40+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9f4yvfcf4kw&start=2023-05-29T00:17:01&end=2023-05-29T01:17:01&alert_type=faultcode&alert_pk=720697&spn=0&spn=84&spn=190&spn=2814,[],[]
18,719581,176,Metrolinx,gt-g9f4yvfcf4kw,12742,1152541,8385,8385,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-05-28 06:52:41+0000,2023-05-28 06:52:41+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 129.814195}",2023-05-28 06:57:58+0000,2023-05-28 10:57:31+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9f4yvfcf4kw&start=2023-05-28T05:52:41&end=2023-05-28T06:52:41&alert_type=faultcode&alert_pk=719581&spn=0&spn=84&spn=190&spn=2814,[],[]
22,716911,176,Metrolinx,gt-g9tzykez7an4,12738,1153731,8376,8376,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-05-26 13:44:20+0000,2023-05-26 13:44:20+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 242.00385000000003}",2023-05-26 14:15:52+0000,2023-05-26 15:26:27+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9tzykez7an4&start=2023-05-26T12:44:20&end=2023-05-26T13:44:20&alert_type=faultcode&alert_pk=716911&spn=0&spn=84&spn=190&spn=2814,[],[]
23,715945,176,Metrolinx,gt-g9nunphzm2ww,12737,1153750,8488,8488,bus,Bus,ALEXANDER DENNIS LIMITED,,2018,Alexander Dennis Buses,2023-05-26 04:45:33+0000,2023-05-26 04:45:33+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 211.27074900000002}",2023-05-26 05:18:57+0000,2023-05-26 11:38:13+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9nunphzm2ww&start=2023-05-26T03:45:33&end=2023-05-26T04:45:33&alert_type=faultcode&alert_pk=715945&spn=0&spn=84&spn=190&spn=2814,[],[]
26,714607,176,Metrolinx,gt-g9a5jy3c9tv1,12739,1153751,8399,8399,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-05-25 13:44:19+0000,2023-05-25 13:44:19+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 240.94324500000002}",2023-05-25 14:15:46+0000,2023-05-25 16:06:36+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9a5jy3c9tv1&start=2023-05-25T12:44:19&end=2023-05-25T13:44:19&alert_type=faultcode&alert_pk=714607&spn=0&spn=84&spn=190&spn=2814,[],[]
29,713655,176,Metrolinx,gt-g9f077exzjvh,12733,1152542,8408,8408,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-05-25 05:09:26+0000,2023-05-25 05:09:26+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 228.62910100000002}",2023-05-25 06:13:31+0000,2023-05-25 11:06:32+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9f077exzjvh&start=2023-05-25T04:09:26&end=2023-05-25T05:09:26&alert_type=faultcode&alert_pk=713655&spn=0&spn=84&spn=190&spn=2814,[],[]
37,705663,176,Metrolinx,gt-g9mk5ncxmadx,12736,1152536,8453,8453,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-05-21 11:30:52+0000,2023-05-21 11:30:52+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 432.978409}",2023-05-21 12:40:05+0000,2023-05-21 12:40:05+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9mk5ncxmadx&start=2023-05-21T10:30:52&end=2023-05-21T11:30:52&alert_type=faultcode&alert_pk=705663&spn=0&spn=84&spn=190&spn=2814,[],[]
38,705434,176,Metrolinx,gt-g9a5jy3c9tv1,12739,1153751,8399,8399,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-05-21 09:41:03+0000,2023-05-21 09:41:03+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 294.33065600000003}",2023-05-21 10:46:04+0000,2023-05-21 12:55:07+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9a5jy3c9tv1&start=2023-05-21T08:41:03&end=2023-05-21T09:41:03&alert_type=faultcode&alert_pk=705434&spn=0&spn=84&spn=190&spn=2814,[],[]
39,703382,176,Metrolinx,gt-g9f077exzjvh,12733,1152542,8408,8408,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-05-20 01:30:35+0000,2023-05-20 01:30:35+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 306.746254}",2023-05-20 02:31:05+0000,2023-05-20 03:53:35+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9f077exzjvh&start=2023-05-20T00:30:35&end=2023-05-20T01:30:35&alert_type=faultcode&alert_pk=703382&spn=0&spn=84&spn=190&spn=2814,[],[]
40,702666,176,Metrolinx,gt-g9a5jy3c9tv1,12739,1153751,8399,8399,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-05-19 14:53:29+0000,2023-05-19 14:53:29+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 462.379}",2023-05-19 15:55:13+0000,2023-05-19 16:58:16+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9a5jy3c9tv1&start=2023-05-19T13:53:29&end=2023-05-19T14:53:29&alert_type=faultcode&alert_pk=702666&spn=0&spn=84&spn=190&spn=2814,[],[]
43,700790,176,Metrolinx,gt-g9mk5ncxmadx,12736,1152536,8453,8453,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-05-18 20:05:35+0000,2023-05-18 20:05:35+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 275.010991}",2023-05-18 20:34:25+0000,2023-05-18 21:37:14+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9mk5ncxmadx&start=2023-05-18T19:05:35&end=2023-05-18T20:05:35&alert_type=faultcode&alert_pk=700790&spn=0&spn=84&spn=190&spn=2814,[],[]
44,699039,176,Metrolinx,gt-g9a5jy3c9tv1,12739,1153751,8399,8399,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-05-18 02:50:26+0000,2023-05-18 02:50:26+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 453.040975}",2023-05-18 03:37:53+0000,2023-05-18 03:37:53+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9a5jy3c9tv1&start=2023-05-18T01:50:26&end=2023-05-18T02:50:26&alert_type=faultcode&alert_pk=699039&spn=0&spn=84&spn=190&spn=2814,[],[]
48,696274,176,Metrolinx,gt-g9a5jy3c9tv1,12739,1153751,8399,8399,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-05-16 20:35:47+0000,2023-05-17 00:16:55+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 412.802179}",2023-05-16 20:46:09+0000,2023-05-17 02:49:10+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9a5jy3c9tv1&start=2023-05-16T19:35:47&end=2023-05-17T00:16:55&alert_type=faultcode&alert_pk=696274&spn=0&spn=84&spn=190&spn=2814,[],[]
49,696140,176,Metrolinx,gt-g920y7vc3y81,12731,1152544,8444,8444,bus,Bus,ALEXANDER DENNIS LIMITED,,2018,Alexander Dennis Buses,2023-05-16 18:37:11+0000,2023-05-16 18:37:11+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 262.87282200000004}",2023-05-16 19:19:25+0000,2023-05-16 20:22:10+0000,0,[],FALSE,/rtdv/?unit_number=gt-g920y7vc3y81&start=2023-05-16T17:37:11&end=2023-05-16T18:37:11&alert_type=faultcode&alert_pk=696140&spn=0&spn=84&spn=190&spn=2814,[],[]
9,693024,176,Metrolinx,gt-g9f077exzjvh,12733,1152542,8408,8408,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-05-15 11:31:49+0000,2023-05-15 11:31:49+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 354.362337}",2023-05-15 12:27:55+0000,2023-05-16 00:43:03+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9f077exzjvh&start=2023-05-15T10:31:49&end=2023-05-15T11:31:49&alert_type=faultcode&alert_pk=693024&spn=0&spn=84&spn=190&spn=2814,[],[]
10,691918,176,Metrolinx,gt-g9f4yvfcf4kw,12742,1152541,8385,8385,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-05-14 23:30:45+0000,2023-05-14 23:30:45+0000,faultcode,23062288,['Follow-up'],Cautionary,active,active,Active,SPN-FMI: 2814-0,2814-0: Engine Alarm Output Command Status: High - Most Severe. Reported from source 0 (Engine #1),"{'FMI': 0, 'SPN': 2814, 'count': 127, 'source': 0, 'ingestion_delay': 319.40198300000003}",2023-05-15 00:30:23+0000,2023-05-15 01:33:11+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9f4yvfcf4kw&start=2023-05-14T22:30:45&end=2023-05-14T23:30:45&alert_type=faultcode&alert_pk=691918&spn=0&spn=84&spn=190&spn=2814,[],[]
